timestamp,zone_id,zone_type,month,day_of_week,hour,season,is_festival,festival_name,waste_generated_kg,fill_level
2024-01-25 06:00:00,3,market,1,3,6,winter,0,None,177.1,11.8
2024-01-25 06:00:00,4,industrial,1,3,6,winter,0,None,118.6,7.9
2024-01-25 06:00:00,5,residential,1,3,6,winter,0,None,111.0,7.4
2024-01-25 06:00:00,6,commercial,1,3,6,winter,0,None,116.8,7.8
2024-01-25 12:00:00,1,commercial,1,3,12,winter,0,None,75.8,5.1
2024-01-25 12:00:00,2,residential,1,3,12,winter,0,None,49.9,3.3
2024-01-25 12:00:00,3,market,1,3,12,winter,0,None,161.9,10.8
2024-01-25 12:00:00,4,industrial,1,3,12,winter,0,None,116.6,7.8
2024-01-25 12:00:00,5,residential,1,3,12,winter,0,None,70.8,4.7
2024-01-25 12:00:00,6,commercial,1,3,12,winter,0,None,114.1,7.6
2024-01-25 18:00:00,1,commercial,1,3,18,winter,0,None,128.7,8.6
2024-01-25 18:00:00,2,residential,1,3,18,winter,0,None,98.9,6.6
2024-01-25 18:00:00,3,market,1,3,18,winter,0,None,312.6,20.8
2024-01-25 18:00:00,4,industrial,1,3,18,winter,0,None,149.9,10.0
2024-01-25 18:00:00,5,residential,1,3,18,winter,0,None,118.3,7.9
2024-01-25 18:00:00,6,commercial,1,3,18,winter,0,None,137.3,9.2
2024-01-25 22:00:00,1,commercial,1,3,22,winter,0,None,149.3,10.0
2024-01-25 22:00:00,2,residential,1,3,22,winter,0,None,69.6,4.6
2024-01-25 22:00:00,3,market,1,3,22,winter,0,None,378.7,25.2
2024-01-25 22:00:00,4,industrial,1,3,22,winter,0,None,132.3,8.8
2024-01-25 22:00:00,5,residential,1,3,22,winter,0,None,70.5,4.7
2024-01-25 22:00:00,6,commercial,1,3,22,winter,0,None,230.0,15.3
2024-01-26 06:00:00,1,commercial,1,4,6,winter,0,None,102.6,6.8
2024-01-26 06:00:00,2,residential,1,4,6,winter,0,None,77.1,5.1
2024-01-26 06:00:00,3,market,1,4,6,winter,0,None,169.0,11.3
2024-01-26 06:00:00,4,industrial,1,4,6,winter,0,None,130.5,8.7
2024-01-26 06:00:00,5,residential,1,4,6,winter,0,None,87.7,5.8
2024-01-26 06:00:00,6,commercial,1,4,6,winter,0,None,87.0,5.8
2024-01-26 12:00:00,1,commercial,1,4,12,winter,0,None,92.3,6.2
2024-01-26 12:00:00,2,residential,1,4,12,winter,0,None,60.1,4.0
2024-01-26 12:00:00,3,market,1,4,12,winter,0,None,201.8,13.5
2024-01-26 12:00:00,4,industrial,1,4,12,winter,0,None,106.9,7.1
2024-01-26 12:00:00,5,residential,1,4,12,winter,0,None,77.5,5.2
2024-01-26 12:00:00,6,commercial,1,4,12,winter,0,None,97.7,6.5
2024-01-26 18:00:00,1,commercial,1,4,18,winter,0,None,128.1,8.5
2024-01-26 18:00:00,2,residential,1,4,18,winter,0,None,86.7,5.8
2024-01-26 18:00:00,3,market,1,4,18,winter,0,None,231.1,15.4
2024-01-26 18:00:00,4,industrial,1,4,18,winter,0,None,150.3,10.0
2024-01-26 18:00:00,5,residential,1,4,18,winter,0,None,111.1,7.4
2024-01-26 18:00:00,6,commercial,1,4,18,winter,0,None,138.6,9.2
2024-01-26 22:00:00,1,commercial,1,4,22,winter,0,None,152.4,10.2
2024-01-26 22:00:00,2,residential,1,4,22,winter,0,None,55.3,3.7
2024-01-26 22:00:00,3,market,1,4,22,winter,0,None,313.8,20.9
2024-01-26 22:00:00,4,industrial,1,4,22,winter,0,None,132.2,8.8
2024-01-26 22:00:00,5,residential,1,4,22,winter,0,None,76.5,5.1
2024-01-26 22:00:00,6,commercial,1,4,22,winter,0,None,177.9,11.9
2024-01-27 06:00:00,1,commercial,1,5,6,winter,0,None,141.6,9.4
2024-01-27 06:00:00,2,residential,1,5,6,winter,0,None,69.1,4.6
2024-01-27 06:00:00,3,market,1,5,6,winter,0,None,186.8,12.5
2024-01-27 06:00:00,4,industrial,1,5,6,winter,0,None,71.6,4.8
2024-01-27 06:00:00,5,residential,1,5,6,winter,0,None,102.9,6.9
2024-01-27 06:00:00,6,commercial,1,5,6,winter,0,None,157.6,10.5
2024-01-27 12:00:00,1,commercial,1,5,12,winter,0,None,121.7,8.1
2024-01-27 12:00:00,2,residential,1,5,12,winter,0,None,58.8,3.9
2024-01-27 12:00:00,3,market,1,5,12,winter,0,None,172.4,11.5
2024-01-27 12:00:00,4,industrial,1,5,12,winter,0,None,66.8,4.5
2024-01-27 12:00:00,5,residential,1,5,12,winter,0,None,72.7,4.8
2024-01-27 12:00:00,6,commercial,1,5,12,winter,0,None,159.8,10.7
2024-01-27 18:00:00,1,commercial,1,5,18,winter,0,None,185.1,12.3
2024-01-27 18:00:00,2,residential,1,5,18,winter,0,None,84.0,5.6
2024-01-27 18:00:00,3,market,1,5,18,winter,0,None,295.3,19.7
2024-01-27 18:00:00,4,industrial,1,5,18,winter,0,None,104.9,7.0
2024-01-27 18:00:00,5,residential,1,5,18,winter,0,None,119.6,8.0
2024-01-27 18:00:00,6,commercial,1,5,18,winter,0,None,218.8,14.6
2024-01-27 22:00:00,1,commercial,1,5,22,winter,0,None,239.1,15.9
2024-01-27 22:00:00,2,residential,1,5,22,winter,0,None,55.8,3.7
2024-01-27 22:00:00,3,market,1,5,22,winter,0,None,350.4,23.4
2024-01-27 22:00:00,4,industrial,1,5,22,winter,0,None,56.0,3.7
2024-01-27 22:00:00,5,residential,1,5,22,winter,0,None,82.7,5.5
2024-01-27 22:00:00,6,commercial,1,5,22,winter,0,None,338.9,22.6
2024-01-28 06:00:00,1,commercial,1,6,6,winter,0,None,111.6,7.4
2024-01-28 06:00:00,2,residential,1,6,6,winter,0,None,87.2,5.8
2024-01-28 06:00:00,3,market,1,6,6,winter,0,None,162.5,10.8
2024-01-28 06:00:00,4,industrial,1,6,6,winter,0,None,61.3,4.1
2024-01-28 06:00:00,5,residential,1,6,6,winter,0,None,112.8,7.5
2024-01-28 06:00:00,6,commercial,1,6,6,winter,0,None,166.3,11.1
2024-01-28 12:00:00,1,commercial,1,6,12,winter,0,None,127.3,8.5
2024-01-28 12:00:00,2,residential,1,6,12,winter,0,None,65.8,4.4
2024-01-28 12:00:00,3,market,1,6,12,winter,0,None,203.4,13.6
2024-01-28 12:00:00,4,industrial,1,6,12,winter,0,None,52.2,3.5
2024-01-28 12:00:00,5,residential,1,6,12,winter,0,None,72.9,4.9
2024-01-28 12:00:00,6,commercial,1,6,12,winter,0,None,187.2,12.5
2024-01-28 18:00:00,1,commercial,1,6,18,winter,0,None,241.2,16.1
2024-01-28 18:00:00,2,residential,1,6,18,winter,0,None,94.8,6.3
2024-01-28 18:00:00,3,market,1,6,18,winter,0,None,253.0,16.9
2024-01-28 18:00:00,4,industrial,1,6,18,winter,0,None,76.6,5.1
2024-01-28 18:00:00,5,residential,1,6,18,winter,0,None,122.3,8.2
2024-01-28 18:00:00,6,commercial,1,6,18,winter,0,None,259.8,17.3
2024-01-28 22:00:00,1,commercial,1,6,22,winter,0,None,211.4,14.1
2024-01-28 22:00:00,2,residential,1,6,22,winter,0,None,58.1,3.9
2024-01-28 22:00:00,3,market,1,6,22,winter,0,None,279.9,18.7
2024-01-28 22:00:00,4,industrial,1,6,22,winter,0,None,58.5,3.9
2024-01-28 22:00:00,5,residential,1,6,22,winter,0,None,59.9,4.0
2024-01-28 22:00:00,6,commercial,1,6,22,winter,0,None,238.8,15.9
2024-01-29 06:00:00,1,commercial,1,0,6,winter,0,None,93.5,6.2
2024-01-29 06:00:00,2,residential,1,0,6,winter,0,None,77.5,5.2
2024-01-29 06:00:00,3,market,1,0,6,winter,0,None,185.8,12.4
2024-01-29 06:00:00,4,industrial,1,0,6,winter,0,None,138.9,9.3
2024-01-29 06:00:00,5,residential,1,0,6,winter,0,None,85.1,5.7
2024-01-29 06:00:00,6,commercial,1,0,6,winter,0,None,114.3,7.6
2024-01-29 12:00:00,1,commercial,1,0,12,winter,0,None,93.3,6.2
2024-01-29 12:00:00,2,residential,1,0,12,winter,0,None,51.8,3.5
2024-01-29 12:00:00,3,market,1,0,12,winter,0,None,176.3,11.8
2024-01-29 12:00:00,4,industrial,1,0,12,winter,0,None,97.1,6.5
2024-01-29 12:00:00,5,residential,1,0,12,winter,0,None,86.1,5.7
2024-01-29 12:00:00,6,commercial,1,0,12,winter,0,None,95.1,6.3
2024-01-29 18:00:00,1,commercial,1,0,18,winter,0,None,121.2,8.1
2024-01-29 18:00:00,2,residential,1,0,18,winter,0,None,97.1,6.5
2024-01-29 18:00:00,3,market,1,0,18,winter,0,None,276.4,18.4
2024-01-29 18:00:00,4,industrial,1,0,18,winter,0,None,212.8,14.2
2024-01-29 18:00:00,5,residential,1,0,18,winter,0,None,123.2,8.2
2024-01-29 18:00:00,6,commercial,1,0,18,winter,0,None,179.3,12.0
2024-01-29 22:00:00,1,commercial,1,0,22,winter,0,None,131.1,8.7
2024-01-29 22:00:00,2,residential,1,0,22,winter,0,None,49.1,3.3
2024-01-29 22:00:00,3,market,1,0,22,winter,0,None,314.4,21.0
2024-01-29 22:00:00,4,industrial,1,0,22,winter,0,None,134.1,8.9
2024-01-29 22:00:00,5,residential,1,0,22,winter,0,None,65.6,4.4
2024-01-29 22:00:00,6,commercial,1,0,22,winter,0,None,178.1,11.9
2024-01-30 06:00:00,1,commercial,1,1,6,winter,0,None,101.7,6.8
2024-01-30 06:00:00,2,residential,1,1,6,winter,0,None,88.6,5.9
2024-01-30 06:00:00,3,market,1,1,6,winter,0,None,211.7,14.1
2024-01-30 06:00:00,4,industrial,1,1,6,winter,0,None,114.8,7.7
2024-01-30 06:00:00,5,residential,1,1,6,winter,0,None,88.0,5.9
2024-01-30 06:00:00,6,commercial,1,1,6,winter,0,None,120.3,8.0
2024-01-30 12:00:00,1,commercial,1,1,12,winter,0,None,107.2,7.1
2024-01-30 12:00:00,2,residential,1,1,12,winter,0,None,71.0,4.7
2024-01-30 12:00:00,3,market,1,1,12,winter,0,None,193.1,12.9
2024-01-30 12:00:00,4,industrial,1,1,12,winter,0,None,137.4,9.2
2024-01-30 12:00:00,5,residential,1,1,12,winter,0,None,74.5,5.0
2024-01-30 12:00:00,6,commercial,1,1,12,winter,0,None,107.8,7.2
2024-01-30 18:00:00,1,commercial,1,1,18,winter,0,None,148.5,9.9
2024-01-30 18:00:00,2,residential,1,1,18,winter,0,None,104.7,7.0
2024-01-30 18:00:00,3,market,1,1,18,winter,0,None,232.2,15.5
2024-01-30 18:00:00,4,industrial,1,1,18,winter,0,None,146.0,9.7
2024-01-30 18:00:00,5,residential,1,1,18,winter,0,None,105.7,7.0
2024-01-30 18:00:00,6,commercial,1,1,18,winter,0,None,177.2,11.8
2024-01-30 22:00:00,1,commercial,1,1,22,winter,0,None,180.7,12.0
2024-01-30 22:00:00,2,residential,1,1,22,winter,0,None,64.3,4.3
2024-01-30 22:00:00,3,market,1,1,22,winter,0,None,310.6,20.7
2024-01-30 22:00:00,4,industrial,1,1,22,winter,0,None,125.5,8.4
2024-01-30 22:00:00,5,residential,1,1,22,winter,0,None,81.5,5.4
2024-01-30 22:00:00,6,commercial,1,1,22,winter,0,None,187.3,12.5
2024-01-31 06:00:00,1,commercial,1,2,6,winter,0,None,106.6,7.1
2024-01-31 06:00:00,2,residential,1,2,6,winter,0,None,71.2,4.7
2024-01-31 06:00:00,3,market,1,2,6,winter,0,None,146.6,9.8
2024-01-31 06:00:00,4,industrial,1,2,6,winter,0,None,106.8,7.1
2024-01-31 06:00:00,5,residential,1,2,6,winter,0,None,107.0,7.1
2024-01-31 06:00:00,6,commercial,1,2,6,winter,0,None,109.4,7.3
2024-01-31 12:00:00,1,commercial,1,2,12,winter,0,None,72.3,4.8
2024-01-31 12:00:00,2,residential,1,2,12,winter,0,None,59.7,4.0
2024-01-31 12:00:00,3,market,1,2,12,winter,0,None,172.1,11.5
2024-01-31 12:00:00,4,industrial,1,2,12,winter,0,None,104.7,7.0
2024-01-31 12:00:00,5,residential,1,2,12,winter,0,None,63.7,4.2
2024-01-31 12:00:00,6,commercial,1,2,12,winter,0,None,101.9,6.8
2024-01-31 18:00:00,1,commercial,1,2,18,winter,0,None,137.3,9.2
2024-01-31 18:00:00,2,residential,1,2,18,winter,0,None,92.6,6.2
2024-01-31 18:00:00,3,market,1,2,18,winter,0,None,281.0,18.7
2024-01-31 18:00:00,4,industrial,1,2,18,winter,0,None,186.9,12.5
2024-01-31 18:00:00,5,residential,1,2,18,winter,0,None,87.4,5.8
2024-01-31 18:00:00,6,commercial,1,2,18,winter,0,None,164.4,11.0
2024-01-31 22:00:00,1,commercial,1,2,22,winter,0,None,163.9,10.9
2024-01-31 22:00:00,2,residential,1,2,22,winter,0,None,49.4,3.3
2024-01-31 22:00:00,3,market,1,2,22,winter,0,None,339.5,22.6
2024-01-31 22:00:00,4,industrial,1,2,22,winter,0,None,115.0,7.7
2024-01-31 22:00:00,5,residential,1,2,22,winter,0,None,75.4,5.0
2024-01-31 22:00:00,6,commercial,1,2,22,winter,0,None,202.2,13.5
2024-02-01 06:00:00,1,commercial,2,3,6,winter,0,None,102.1,6.8
2024-02-01 06:00:00,2,residential,2,3,6,winter,0,None,98.6,6.6
2024-02-01 06:00:00,3,market,2,3,6,winter,0,None,156.6,10.4
2024-02-01 06:00:00,4,industrial,2,3,6,winter,0,None,101.6,6.8
2024-02-01 06:00:00,5,residential,2,3,6,winter,0,None,115.7,7.7
2024-02-01 06:00:00,6,commercial,2,3,6,winter,0,None,122.6,8.2
2024-02-01 12:00:00,1,commercial,2,3,12,winter,0,None,102.3,6.8
2024-02-01 12:00:00,2,residential,2,3,12,winter,0,None,65.7,4.4
2024-02-01 12:00:00,3,market,2,3,12,winter,0,None,209.1,13.9
2024-02-01 12:00:00,4,industrial,2,3,12,winter,0,None,121.2,8.1
2024-02-01 12:00:00,5,residential,2,3,12,winter,0,None,82.2,5.5
2024-02-01 12:00:00,6,commercial,2,3,12,winter,0,None,113.1,7.5
2024-02-01 18:00:00,1,commercial,2,3,18,winter,0,None,113.4,7.6
2024-02-01 18:00:00,2,residential,2,3,18,winter,0,None,77.8,5.2
2024-02-01 18:00:00,3,market,2,3,18,winter,0,None,256.1,17.1
2024-02-01 18:00:00,4,industrial,2,3,18,winter,0,None,211.6,14.1
2024-02-01 18:00:00,5,residential,2,3,18,winter,0,None,90.5,6.0
2024-02-01 18:00:00,6,commercial,2,3,18,winter,0,None,148.4,9.9
2024-02-01 22:00:00,1,commercial,2,3,22,winter,0,None,157.9,10.5
2024-02-01 22:00:00,2,residential,2,3,22,winter,0,None,56.1,3.7
2024-02-01 22:00:00,3,market,2,3,22,winter,0,None,313.5,20.9
2024-02-01 22:00:00,4,industrial,2,3,22,winter,0,None,101.1,6.7
2024-02-01 22:00:00,5,residential,2,3,22,winter,0,None,69.6,4.6
2024-02-01 22:00:00,6,commercial,2,3,22,winter,0,None,206.2,13.7
2024-02-02 06:00:00,1,commercial,2,4,6,winter,0,None,88.8,5.9
2024-02-02 06:00:00,2,residential,2,4,6,winter,0,None,100.4,6.7
2024-02-02 06:00:00,3,market,2,4,6,winter,0,None,214.2,14.3
2024-02-02 06:00:00,4,industrial,2,4,6,winter,0,None,139.0,9.3
2024-02-02 06:00:00,5,residential,2,4,6,winter,0,None,100.2,6.7
2024-02-02 06:00:00,6,commercial,2,4,6,winter,0,None,86.6,5.8
2024-02-02 12:00:00,1,commercial,2,4,12,winter,0,None,82.1,5.5
2024-02-02 12:00:00,2,residential,2,4,12,winter,0,None,52.6,3.5
2024-02-02 12:00:00,3,market,2,4,12,winter,0,None,206.0,13.7
2024-02-02 12:00:00,4,industrial,2,4,12,winter,0,None,125.9,8.4
2024-02-02 12:00:00,5,residential,2,4,12,winter,0,None,76.6,5.1
2024-02-02 12:00:00,6,commercial,2,4,12,winter,0,None,127.4,8.5
2024-02-02 18:00:00,1,commercial,2,4,18,winter,0,None,127.2,8.5
2024-02-02 18:00:00,2,residential,2,4,18,winter,0,None,106.0,7.1
2024-02-02 18:00:00,3,market,2,4,18,winter,0,None,256.5,17.1
2024-02-02 18:00:00,4,industrial,2,4,18,winter,0,None,169.1,11.3
2024-02-02 18:00:00,5,residential,2,4,18,winter,0,None,117.9,7.9
2024-02-02 18:00:00,6,commercial,2,4,18,winter,0,None,140.8,9.4
2024-02-02 22:00:00,1,commercial,2,4,22,winter,0,None,134.3,9.0
2024-02-02 22:00:00,2,residential,2,4,22,winter,0,None,59.2,3.9
2024-02-02 22:00:00,3,market,2,4,22,winter,0,None,316.2,21.1
2024-02-02 22:00:00,4,industrial,2,4,22,winter,0,None,112.1,7.5
2024-02-02 22:00:00,5,residential,2,4,22,winter,0,None,71.1,4.7
2024-02-02 22:00:00,6,commercial,2,4,22,winter,0,None,171.5,11.4
2024-02-03 06:00:00,1,commercial,2,5,6,winter,0,None,125.0,8.3
2024-02-03 06:00:00,2,residential,2,5,6,winter,0,None,77.2,5.1
2024-02-03 06:00:00,3,market,2,5,6,winter,0,None,162.3,10.8
2024-02-03 06:00:00,4,industrial,2,5,6,winter,0,None,55.1,3.7
2024-02-03 06:00:00,5,residential,2,5,6,winter,0,None,119.6,8.0
2024-02-03 06:00:00,6,commercial,2,5,6,winter,0,None,189.1,12.6
2024-02-03 12:00:00,1,commercial,2,5,12,winter,0,None,152.3,10.2
2024-02-03 12:00:00,2,residential,2,5,12,winter,0,None,51.9,3.5
2024-02-03 12:00:00,3,market,2,5,12,winter,0,None,186.6,12.4
2024-02-03 12:00:00,4,industrial,2,5,12,winter,0,None,59.2,3.9
2024-02-03 12:00:00,5,residential,2,5,12,winter,0,None,83.9,5.6
2024-02-03 12:00:00,6,commercial,2,5,12,winter,0,None,182.3,12.2
2024-02-03 18:00:00,1,commercial,2,5,18,winter,0,None,238.3,15.9
2024-02-03 18:00:00,2,residential,2,5,18,winter,0,None,83.4,5.6
2024-02-03 18:00:00,3,market,2,5,18,winter,0,None,248.0,16.5
2024-02-03 18:00:00,4,industrial,2,5,18,winter,0,None,106.8,7.1
2024-02-03 18:00:00,5,residential,2,5,18,winter,0,None,99.9,6.7
2024-02-03 18:00:00,6,commercial,2,5,18,winter,0,None,217.4,14.5
2024-02-03 22:00:00,1,commercial,2,5,22,winter,0,None,251.9,16.8
2024-02-03 22:00:00,2,residential,2,5,22,winter,0,None,56.9,3.8
2024-02-03 22:00:00,3,market,2,5,22,winter,0,None,377.8,25.2
2024-02-03 22:00:00,4,industrial,2,5,22,winter,0,None,51.7,3.4
2024-02-03 22:00:00,5,residential,2,5,22,winter,0,None,78.0,5.2
2024-02-03 22:00:00,6,commercial,2,5,22,winter,0,None,290.0,19.3
2024-02-04 06:00:00,1,commercial,2,6,6,winter,0,None,115.6,7.7
2024-02-04 06:00:00,2,residential,2,6,6,winter,0,None,69.1,4.6
2024-02-04 06:00:00,3,market,2,6,6,winter,0,None,207.9,13.9
2024-02-04 06:00:00,4,industrial,2,6,6,winter,0,None,48.1,3.2
2024-02-04 06:00:00,5,residential,2,6,6,winter,0,None,112.0,7.5
2024-02-04 06:00:00,6,commercial,2,6,6,winter,0,None,190.7,12.7
2024-02-04 12:00:00,1,commercial,2,6,12,winter,0,None,145.1,9.7
2024-02-04 12:00:00,2,residential,2,6,12,winter,0,None,52.2,3.5
2024-02-04 12:00:00,3,market,2,6,12,winter,0,None,201.9,13.5
2024-02-04 12:00:00,4,industrial,2,6,12,winter,0,None,57.0,3.8
2024-02-04 12:00:00,5,residential,2,6,12,winter,0,None,60.0,4.0
2024-02-04 12:00:00,6,commercial,2,6,12,winter,0,None,142.3,9.5
2024-02-04 18:00:00,1,commercial,2,6,18,winter,0,None,238.2,15.9
2024-02-04 18:00:00,2,residential,2,6,18,winter,0,None,77.7,5.2
2024-02-04 18:00:00,3,market,2,6,18,winter,0,None,310.4,20.7
2024-02-04 18:00:00,4,industrial,2,6,18,winter,0,None,93.2,6.2
2024-02-04 18:00:00,5,residential,2,6,18,winter,0,None,111.9,7.5
2024-02-04 18:00:00,6,commercial,2,6,18,winter,0,None,223.9,14.9
2024-02-04 22:00:00,1,commercial,2,6,22,winter,0,None,286.8,19.1
2024-02-04 22:00:00,2,residential,2,6,22,winter,0,None,50.6,3.4
2024-02-04 22:00:00,3,market,2,6,22,winter,0,None,339.2,22.6
2024-02-04 22:00:00,4,industrial,2,6,22,winter,0,None,55.8,3.7
2024-02-04 22:00:00,5,residential,2,6,22,winter,0,None,66.6,4.4
2024-02-04 22:00:00,6,commercial,2,6,22,winter,0,None,324.8,21.7
2024-02-05 06:00:00,1,commercial,2,0,6,winter,0,None,87.5,5.8
2024-02-05 06:00:00,2,residential,2,0,6,winter,0,None,93.2,6.2
2024-02-05 06:00:00,3,market,2,0,6,winter,0,None,214.0,14.3
2024-02-05 06:00:00,4,industrial,2,0,6,winter,0,None,122.3,8.2
2024-02-05 06:00:00,5,residential,2,0,6,winter,0,None,97.4,6.5
2024-02-05 06:00:00,6,commercial,2,0,6,winter,0,None,119.0,7.9
2024-02-05 12:00:00,1,commercial,2,0,12,winter,0,None,98.2,6.5
2024-02-05 12:00:00,2,residential,2,0,12,winter,0,None,67.8,4.5
2024-02-05 12:00:00,3,market,2,0,12,winter,0,None,178.3,11.9
2024-02-05 12:00:00,4,industrial,2,0,12,winter,0,None,126.3,8.4
2024-02-05 12:00:00,5,residential,2,0,12,winter,0,None,76.7,5.1
2024-02-05 12:00:00,6,commercial,2,0,12,winter,0,None,107.7,7.2
2024-02-05 18:00:00,1,commercial,2,0,18,winter,0,None,147.8,9.9
2024-02-05 18:00:00,2,residential,2,0,18,winter,0,None,99.5,6.6
2024-02-05 18:00:00,3,market,2,0,18,winter,0,None,229.7,15.3
2024-02-05 18:00:00,4,industrial,2,0,18,winter,0,None,211.1,14.1
2024-02-05 18:00:00,5,residential,2,0,18,winter,0,None,117.8,7.9
2024-02-05 18:00:00,6,commercial,2,0,18,winter,0,None,169.5,11.3
2024-02-05 22:00:00,1,commercial,2,0,22,winter,0,None,178.3,11.9
2024-02-05 22:00:00,2,residential,2,0,22,winter,0,None,51.9,3.5
2024-02-05 22:00:00,3,market,2,0,22,winter,0,None,302.6,20.2
2024-02-05 22:00:00,4,industrial,2,0,22,winter,0,None,101.3,6.8
2024-02-05 22:00:00,5,residential,2,0,22,winter,0,None,86.2,5.7
2024-02-05 22:00:00,6,commercial,2,0,22,winter,0,None,229.4,15.3
2024-02-06 06:00:00,1,commercial,2,1,6,winter,0,None,72.6,4.8
2024-02-06 06:00:00,2,residential,2,1,6,winter,0,None,68.4,4.6
2024-02-06 06:00:00,3,market,2,1,6,winter,0,None,167.7,11.2
2024-02-06 06:00:00,4,industrial,2,1,6,winter,0,None,118.9,7.9
2024-02-06 06:00:00,5,residential,2,1,6,winter,0,None,91.3,6.1
2024-02-06 06:00:00,6,commercial,2,1,6,winter,0,None,121.8,8.1
2024-02-06 12:00:00,1,commercial,2,1,12,winter,0,None,91.8,6.1
2024-02-06 12:00:00,2,residential,2,1,12,winter,0,None,68.2,4.5
2024-02-06 12:00:00,3,market,2,1,12,winter,0,None,162.8,10.9
2024-02-06 12:00:00,4,industrial,2,1,12,winter,0,None,130.6,8.7
2024-02-06 12:00:00,5,residential,2,1,12,winter,0,None,85.7,5.7
2024-02-06 12:00:00,6,commercial,2,1,12,winter,0,None,103.2,6.9
2024-02-06 18:00:00,1,commercial,2,1,18,winter,0,None,112.5,7.5
2024-02-06 18:00:00,2,residential,2,1,18,winter,0,None,90.3,6.0
2024-02-06 18:00:00,3,market,2,1,18,winter,0,None,252.7,16.8
2024-02-06 18:00:00,4,industrial,2,1,18,winter,0,None,167.5,11.2
2024-02-06 18:00:00,5,residential,2,1,18,winter,0,None,86.5,5.8
2024-02-06 18:00:00,6,commercial,2,1,18,winter,0,None,185.1,12.3
2024-02-06 22:00:00,1,commercial,2,1,22,winter,0,None,131.2,8.7
2024-02-06 22:00:00,2,residential,2,1,22,winter,0,None,59.1,3.9
2024-02-06 22:00:00,3,market,2,1,22,winter,0,None,378.6,25.2
2024-02-06 22:00:00,4,industrial,2,1,22,winter,0,None,112.6,7.5
2024-02-06 22:00:00,5,residential,2,1,22,winter,0,None,65.8,4.4
2024-02-06 22:00:00,6,commercial,2,1,22,winter,0,None,163.3,10.9
2024-02-07 06:00:00,1,commercial,2,2,6,winter,0,None,105.5,7.0
2024-02-07 06:00:00,2,residential,2,2,6,winter,0,None,75.3,5.0
2024-02-07 06:00:00,3,market,2,2,6,winter,0,None,173.6,11.6
2024-02-07 06:00:00,4,industrial,2,2,6,winter,0,None,99.0,6.6
2024-02-07 06:00:00,5,residential,2,2,6,winter,0,None,85.9,5.7
2024-02-07 06:00:00,6,commercial,2,2,6,winter,0,None,92.9,6.2
2024-02-07 12:00:00,1,commercial,2,2,12,winter,0,None,93.4,6.2
2024-02-07 12:00:00,2,residential,2,2,12,winter,0,None,56.1,3.7
2024-02-07 12:00:00,3,market,2,2,12,winter,0,None,192.7,12.8
2024-02-07 12:00:00,4,industrial,2,2,12,winter,0,None,119.6,8.0
2024-02-07 12:00:00,5,residential,2,2,12,winter,0,None,77.7,5.2
2024-02-07 12:00:00,6,commercial,2,2,12,winter,0,None,99.2,6.6
2024-02-07 18:00:00,1,commercial,2,2,18,winter,0,None,156.3,10.4
2024-02-07 18:00:00,2,residential,2,2,18,winter,0,None,82.7,5.5
2024-02-07 18:00:00,3,market,2,2,18,winter,0,None,290.2,19.3
2024-02-07 18:00:00,4,industrial,2,2,18,winter,0,None,165.5,11.0
2024-02-07 18:00:00,5,residential,2,2,18,winter,0,None,121.3,8.1
2024-02-07 18:00:00,6,commercial,2,2,18,winter,0,None,187.9,12.5
2024-02-07 22:00:00,1,commercial,2,2,22,winter,0,None,186.2,12.4
2024-02-07 22:00:00,2,residential,2,2,22,winter,0,None,71.9,4.8
2024-02-07 22:00:00,3,market,2,2,22,winter,0,None,321.8,21.5
2024-02-07 22:00:00,4,industrial,2,2,22,winter,0,None,142.9,9.5
2024-02-07 22:00:00,5,residential,2,2,22,winter,0,None,74.0,4.9
2024-02-07 22:00:00,6,commercial,2,2,22,winter,0,None,203.1,13.5
2024-02-08 06:00:00,1,commercial,2,3,6,winter,0,None,86.1,5.7
2024-02-08 06:00:00,2,residential,2,3,6,winter,0,None,86.8,5.8
2024-02-08 06:00:00,3,market,2,3,6,winter,0,None,191.0,12.7
2024-02-08 06:00:00,4,industrial,2,3,6,winter,0,None,98.5,6.6
2024-02-08 06:00:00,5,residential,2,3,6,winter,0,None,103.6,6.9
2024-02-08 06:00:00,6,commercial,2,3,6,winter,0,None,106.2,7.1
2024-02-08 12:00:00,1,commercial,2,3,12,winter,0,None,99.9,6.7
2024-02-08 12:00:00,2,residential,2,3,12,winter,0,None,62.8,4.2
2024-02-08 12:00:00,3,market,2,3,12,winter,0,None,192.7,12.8
2024-02-08 12:00:00,4,industrial,2,3,12,winter,0,None,107.7,7.2
2024-02-08 12:00:00,5,residential,2,3,12,winter,0,None,71.9,4.8
2024-02-08 12:00:00,6,commercial,2,3,12,winter,0,None,98.4,6.6
2024-02-08 18:00:00,1,commercial,2,3,18,winter,0,None,147.8,9.9
2024-02-08 18:00:00,2,residential,2,3,18,winter,0,None,76.2,5.1
2024-02-08 18:00:00,3,market,2,3,18,winter,0,None,234.7,15.6
2024-02-08 18:00:00,4,industrial,2,3,18,winter,0,None,197.7,13.2
2024-02-08 18:00:00,5,residential,2,3,18,winter,0,None,101.9,6.8
2024-02-08 18:00:00,6,commercial,2,3,18,winter,0,None,160.9,10.7
2024-02-08 22:00:00,1,commercial,2,3,22,winter,0,None,170.3,11.4
2024-02-08 22:00:00,2,residential,2,3,22,winter,0,None,70.5,4.7
